Algorithm,World,Trial,Total_Time,Path_Length,Deviation_From_Straight,Avg_Velocity,Path_Efficiency,Navigation_Metric,Collision,Recovery_Count,My_Recovery_Count,Avg_Computation_Time,Path_Smoothness,Min_Clearance,Max_Path_Deviation,Control_Effort,Path_Curvature,Avg_Jerk,Path_Overlap
applr,215,1,14.22,6.28,0.894,0.44,1.118,0.25,0,0,0,0.0,69.344,-1,0.65,890.901,196476.242,18585952.727,134
applr,217,1,49.42,27.29,2.987,0.55,0.335,0.0,0,0,0,0.0,315.335,-1,7.524,599.4,20360130.472,11812163.898,318
applr,218,1,23.75,10.16,1.016,0.43,0.985,0.25,0,0,0,0.0,289.386,-1,0.522,734.974,17066548.008,14452810.698,348
applr,219,1,64.46,7.95,0.885,0.12,1.129,0.0,1,0,9,0.0,680.753,-1,2.097,328.508,243996593.404,6633687.173,1770
applr,220,1,42.26,19.96,2.129,0.47,0.47,0.0,0,0,0,0.0,210.398,-1,8.335,305.272,10743507.885,6392365.53,451
applr,221,1,21.92,7.03,0.703,0.32,1.422,0.0,1,0,0,0.0,336.97,-1,1.838,480.246,9091189.228,8648215.229,358
applr,222,1,38.09,6.66,0.707,0.17,1.415,0.0,1,0,4,0.0,902.803,-1,2.096,682.835,271161437.464,15250738.088,687
applr,223,1,53.04,24.15,2.572,0.46,0.389,0.0,0,0,0,0.0,335.263,-1,5.447,533.461,517493142.766,11785589.803,457
applr,224,1,17.73,6.2,0.62,0.35,1.614,0.0,1,0,0,0.0,38.728,-1,1.902,443.002,1139025.597,9815643.246,143
applr,226,1,55.63,31.8,3.175,0.57,0.315,0.0,0,0,1,0.0,747.278,-1,6.601,515.338,491532221.65,9860101.75,592
applr,227,1,16.21,5.41,0.541,0.33,1.849,0.0,1,0,0,0.0,100.995,-1,1.587,670.22,2092723.012,13812903.452,156
applr,228,1,11.88,2.71,0.342,0.23,2.927,0.0,1,0,1,0.0,191.045,-1,1.658,338.084,16093652.412,6552047.005,210
applr,229,1,70.48,36.09,4.095,0.51,0.244,0.0,0,0,1,0.0,326.199,-1,7.211,337.528,3797969.422,6381810.987,492
applr,230,1,61.85,33.55,3.355,0.54,0.298,0.0,0,0,0,0.0,205.761,-1,7.798,372.18,11912215.932,7526019.818,273
applr,231,1,19.57,9.94,0.994,0.51,1.006,0.25,0,0,0,0.0,149.311,-1,2.001,502.367,892624.308,9555145.049,126
applr,232,1,106.44,32.41,3.533,0.3,0.283,0.0,1,0,2,0.0,756.348,-1,4.045,363.726,682600448.337,7398730.247,1549
applr,234,1,88.93,26.45,2.846,0.3,0.351,0.0,0,0,4,0.0,1125.244,-1,7.577,325.295,937526683.121,6218295.05,1432
applr,235,1,23.29,9.16,0.916,0.39,1.092,0.0,1,0,0,0.0,119.618,-1,2.427,651.049,748573.319,11752021.427,240
applr,236,1,18.37,7.96,0.849,0.43,1.177,0.0,0,0,0,0.0,96.27,-1,1.147,519.807,213331299.407,11371195.937,211
applr,237,1,115.09,43.71,4.371,0.38,0.229,0.0,0,0,3,0.0,951.329,-1,8.001,472.492,194146874.341,9114015.807,1676
applr,238,1,82.79,12.19,1.219,0.15,0.82,0.0,1,0,5,0.0,2019.254,-1,1.699,561.401,2505118110.981,11304988.977,1968
applr,240,1,44.84,6.92,0.738,0.15,1.354,0.0,1,0,5,0.0,936.958,-1,2.388,384.224,1097494727.569,7243442.734,1115
applr,241,1,74.07,16.41,1.733,0.22,0.577,0.0,1,0,9,0.0,1658.484,-1,4.125,274.301,3308919180.188,5098737.901,1330
applr,242,1,17.03,2.6,0.315,0.15,3.176,0.0,1,0,0,0.0,105.83,-1,0.952,184.159,35054951.792,3771747.433,346
applr,243,1,41.02,7.19,0.785,0.18,1.274,0.0,1,0,2,0.0,426.059,-1,2.682,377.629,790885001.347,8280490.98,752
