Algorithm,World,Trial,Total_Time,Path_Length,Deviation_From_Straight,Avg_Velocity,Path_Efficiency,Navigation_Metric,Collision,Recovery_Count,My_Recovery_Count,Avg_Computation_Time,Path_Smoothness,Min_Clearance,Max_Path_Deviation,Control_Effort,Path_Curvature,Avg_Jerk,Path_Overlap
fastdwa,243,1,51.12,14.65,1.465,0.29,0.682,0.0,0,0,4,0.0,1989.087,-1,2.627,2377.195,1518218412.345,335076655.589,1398
fastdwa,244,1,23.7,10.1,1.01,0.43,0.99,0.238,0,0,0,0.0,338.785,-1,1.244,2267.112,98984728.766,277648470.606,394
fastdwa,245,1,37.4,13.05,1.305,0.35,0.766,0.0,0,0,0,0.0,847.741,-1,0.583,2301.01,142778256.836,264984089.688,964
fastdwa,246,1,18.65,9.3,0.93,0.5,1.075,0.25,0,0,0,0.0,320.98,-1,1.564,1334.251,31990305.173,129879415.773,306
fastdwa,247,1,17.12,8.6,0.86,0.5,1.163,0.0,0,0,1,0.0,278.634,-1,1.213,1004.075,166924968.195,129106236.726,258
fastdwa,248,1,19.77,8.57,0.857,0.43,1.166,0.0,0,0,1,0.0,335.829,-1,0.348,1904.141,10711531.732,172053238.779,312
fastdwa,249,1,95.85,20.22,2.022,0.21,0.494,0.0,0,0,9,0.0,3445.287,-1,1.748,2248.19,5179602296.177,297737767.629,3386
fastdwa,250,1,38.58,11.21,1.121,0.29,0.892,0.1512,0,0,0,0.0,1189.399,-1,1.022,1492.236,84193820.669,137444996.653,931
fastdwa,251,1,38.62,6.34,0.634,0.16,1.577,0.0,1,0,2,0.0,1291.54,-1,1.088,1158.572,650981423.812,114379925.955,1201
fastdwa,252,1,17.99,8.33,0.833,0.46,1.201,0.25,0,0,0,0.0,245.943,-1,0.841,1510.42,63917589.919,190302747.928,311
fastdwa,253,1,36.99,12.29,1.229,0.33,0.814,0.1546,0,0,0,0.0,759.743,-1,0.743,2729.021,202536933.817,403405187.641,961
fastdwa,254,1,38.85,9.65,0.965,0.25,1.036,0.0,1,0,3,0.0,1278.796,-1,2.002,2823.471,264525826.657,417172826.651,1126
fastdwa,255,1,13.35,4.94,0.494,0.37,2.023,0.0,1,0,0,0.0,159.272,-1,1.301,1777.049,341296850.816,245116878.748,230
fastdwa,256,1,55.36,14.88,1.488,0.27,0.672,0.125,0,0,4,0.0,2229.575,-1,0.4,2816.996,421096341.069,392532375.338,1626
fastdwa,257,1,24.97,9.48,0.948,0.38,1.055,0.2447,0,0,0,0.0,308.569,-1,1.039,2259.93,57527731.421,310288074.294,461
fastdwa,258,1,27.72,9.95,0.995,0.36,1.005,0.25,0,0,0,0.0,595.367,-1,0.446,1679.662,112056727.102,128889018.268,703
fastdwa,259,1,18.0,4.15,0.415,0.23,2.41,0.0,1,0,1,0.0,574.053,-1,1.254,3235.253,258057884.114,564472747.723,495
fastdwa,260,1,64.18,8.14,0.814,0.13,1.228,0.0,1,0,6,0.0,2618.068,-1,0.815,2071.984,862060771.178,262637754.12,2451
fastdwa,261,1,36.9,13.41,1.341,0.36,0.746,0.0,0,0,0,0.0,1053.107,-1,1.609,1866.226,409505092.02,88670209.061,871
fastdwa,262,1,23.31,9.57,0.957,0.41,1.045,0.2493,0,0,2,0.0,610.003,-1,1.221,2459.937,36816745.112,362609349.666,484
fastdwa,263,1,47.94,16.6,1.66,0.35,0.602,0.1307,0,0,1,0.0,1404.921,-1,1.633,1976.725,714082520.975,179124043.052,1213
fastdwa,264,1,52.6,9.47,0.947,0.18,1.056,0.0,1,0,5,0.0,2157.656,-1,1.769,2502.256,874061314.376,368590919.796,1697
fastdwa,265,1,19.3,8.05,0.805,0.42,1.241,0.0,1,0,0,0.0,152.307,-1,2.246,1937.995,6783245.94,297499037.432,254
fastdwa,266,1,29.5,12.19,1.219,0.41,0.82,0.2352,0,0,0,0.0,942.745,-1,1.947,2721.188,381070565.604,359224188.563,632
